StimulusID,ContextLength,Region,RegionCleaned,RegionLength,SubtlexLogFreq,WordFreq,WordFreqLog,WordFreqZipf,PunctOrClitic,DwellTime,FirstFixationDuration,FirstPassDwellTime,FirstPassLandingPosition,SkipRate
en-universal-test.conllu 2277,3,Tandem's,tandem's,8.0,,0.0,-inf,0.0,True,534.375,240.78125,356.9375,0.9040625,0.0
en-universal-test.conllu 2277,4,growth.,growth,6.0,2.51851393987789,0.000107,-9.142681723502369,5.03,True,142.0,185.41176470588235,193.88235294117646,0.8264705882352942,0.46875
en-universal-test.conllu 2291,0,This,this,4.0,5.60950476671516,0.00661,-5.019171625118542,6.82,False,302.65625,192.875,219.34375,0.291875,0.0
en-universal-test.conllu 2291,1,may,may,3.0,4.41632423913641,0.000955,-6.953799217483544,5.98,False,392.5625,214.93333333333334,266.56666666666666,0.7769999999999999,0.46875
en-universal-test.conllu 2291,2,sound,sound,5.0,3.86415495600203,0.000141,-8.866750667586105,5.15,False,348.1875,188.73333333333332,201.83333333333334,1.0376666666666667,0.25
en-universal-test.conllu 2291,3,strangely,strangely,9.0,2.35983548233989,4.68e-06,-12.272212448034718,3.67,False,521.375,242.5483870967742,302.61290322580646,1.0858064516129031,0.09375
en-universal-test.conllu 2291,4,optimistic.,optimistic,10.0,2.2405492482826,7.41e-06,-11.812680118656278,3.87,True,443.25,240.67741935483872,346.38709677419354,0.8516129032258064,0.03125
en-universal-test.conllu 2300,0,Of,of,2.0,5.77117577156368,0.0251,-3.684887432844399,7.4,False,211.90625,186.41935483870967,196.29032258064515,0.3235483870967742,0.03125
en-universal-test.conllu 2300,1,"course,",course,6.0,4.39530891607859,0.000275,-8.198739460297702,5.44,True,189.96875,202.4,216.92,1.1532,0.28125
en-universal-test.conllu 2300,2,the,the,3.0,6.1766436197553,0.0537,-2.9243422774673182,7.73,False,117.125,187.22222222222223,190.83333333333334,0.5577777777777777,0.53125
en-universal-test.conllu 2300,3,health,health,6.0,3.31281182621209,0.000275,-8.198739460297702,5.44,False,255.3125,199.28,216.44,0.9059999999999999,0.34375
en-universal-test.conllu 2300,4,of,of,2.0,5.77117577156368,0.0251,-3.684887432844399,7.4,False,95.28125,222.76923076923077,222.76923076923077,0.2915384615384615,0.6875
en-universal-test.conllu 2300,5,the,the,3.0,6.1766436197553,0.0537,-2.9243422774673182,7.73,False,145.84375,164.66666666666666,175.0952380952381,0.5238095238095238,0.59375
en-universal-test.conllu 2300,6,economy,economy,7.0,2.47275644931721,7.41e-05,-9.510095025662233,4.87,False,209.0625,192.54166666666666,204.75,0.8849999999999999,0.34375
en-universal-test.conllu 2300,7,will,will,4.0,5.03465652646032,0.00282,-5.871018394032115,6.45,False,150.1875,183.77272727272728,185.86363636363637,0.8409090909090909,0.4375
en-universal-test.conllu 2300,8,be,be,2.0,5.46699507375075,0.00617,-5.088056441064841,6.79,False,72.625,182.0909090909091,182.0909090909091,0.48363636363636364,0.75
en-universal-test.conllu 2300,9,threatened,threatened,10.0,2.92737036303902,2.29e-05,-10.68437364740408,4.36,False,358.4375,220.80645161290323,279.06451612903226,1.1132258064516127,0.03125
en-universal-test.conllu 2300,10,if,if,2.0,5.2567441972168,0.00295,-5.825950108630408,6.47,False,24.1875,154.8,154.8,0.20600000000000002,0.875
en-universal-test.conllu 2300,11,the,the,3.0,6.1766436197553,0.0537,-2.9243422774673182,7.73,False,169.40625,193.35294117647058,203.8235294117647,0.6311764705882353,0.59375
en-universal-test.conllu 2300,12,market,market,6.0,3.26693691115917,0.000195,-8.542510999400527,5.29,False,220.25,191.41666666666666,201.16666666666666,0.78625,0.28125
en-universal-test.conllu 2300,13,continues,continues,9.0,3.03742649794062,6.17e-05,-9.693226627052931,4.79,False,320.1875,220.96774193548387,246.25806451612902,1.2796774193548388,0.15625
en-universal-test.conllu 2300,14,to,to,2.0,6.06317229855216,0.0269,-3.6156289923743437,7.43,False,103.625,388.875,388.875,0.34125,0.8125
en-universal-test.conllu 2300,15,dive,dive,4.0,2.81624129999178,1.32e-05,-11.235293728371948,4.12,False,305.59375,250.27586206896552,284.41379310344826,0.6575862068965518,0.1875
en-universal-test.conllu 2300,16,this,this,4.0,5.60950476671516,0.00661,-5.019171625118542,6.82,False,195.6875,216.57142857142858,221.38095238095238,0.43142857142857144,0.375
en-universal-test.conllu 2300,17,week.,week,4.0,4.08511211326684,0.000363,-7.921107723699423,5.56,True,113.09375,235.9090909090909,322.72727272727275,0.2109090909090909,0.65625
en-universal-test.conllu 2357,0,A,a,1.0,6.01752581716572,0.0229,-3.776618368421943,7.36,False,180.5,185.5483870967742,185.5483870967742,0.2870967741935484,0.03125
en-universal-test.conllu 2357,1,Dow,dow,3.0,1.65321251377534,4.27e-06,-12.363896730723742,3.63,False,199.15625,186.34615384615384,186.34615384615384,1.0788461538461538,0.46875
en-universal-test.conllu 2357,2,spokeswoman,spokeswoman,11.0,0.602059991327962,1.32e-06,-13.537878821365995,3.12,False,640.5,329.0,447.9375,1.109375,0.03125
en-universal-test.conllu 2357,3,declined,declined,8.0,1.90848501887865,1.62e-05,-11.030499315725935,4.21,False,319.9375,211.90322580645162,270.5483870967742,1.0325806451612902,0.0625
en-universal-test.conllu 2357,4,to,to,2.0,6.06317229855216,0.0269,-3.6156289923743437,7.43,False,48.125,171.11111111111111,171.11111111111111,0.3066666666666667,0.8125
en-universal-test.conllu 2357,5,comment,comment,7.0,2.81624129999178,7.59e-05,-9.48609387356269,4.88,False,291.5,206.80645161290323,252.7741935483871,1.100967741935484,0.0625
en-universal-test.conllu 2357,6,on,on,2.0,5.54991383445688,0.00813,-4.812194355422418,6.91,False,95.1875,202.85714285714286,202.85714285714286,0.46499999999999997,0.75
en-universal-test.conllu 2357,7,the,the,3.0,6.1766436197553,0.0537,-2.9243422774673182,7.73,False,187.25,209.45454545454547,209.45454545454547,0.47409090909090906,0.5
en-universal-test.conllu 2357,8,estimates.,estimates,9.0,1.95904139232109,2e-05,-10.819778284410283,4.3,True,363.9375,221.68965517241378,265.9655172413793,0.8324137931034483,0.09375
en-universal-test.conllu 2414,0,The,the,3.0,6.1766436197553,0.0537,-2.9243422774673182,7.73,False,229.5625,205.32258064516128,222.3548387096774,0.2754838709677419,0.03125
en-universal-test.conllu 2414,1,interest-only,interest-only,13.0,,0.000133,-8.92516142974252,5.12,False,669.5,196.96774193548387,467.06451612903226,1.3474193548387097,0.03125
en-universal-test.conllu 2414,2,securities,securities,10.0,1.85125834871908,1.74e-05,-10.959040351743791,4.24,False,421.59375,208.93548387096774,250.16129032258064,1.016451612903226,0.03125
en-universal-test.conllu 2414,3,were,were,4.0,4.92842145848778,0.00219,-6.123853735153728,6.34,False,218.6875,236.2173913043478,251.30434782608697,0.9204347826086957,0.40625
en-universal-test.conllu 2414,4,priced,priced,6.0,1.53147891704226,9.33e-06,-11.582275543105021,3.97,False,364.125,212.5,257.1666666666667,0.9463333333333334,0.15625
en-universal-test.conllu 2414,5,at,at,2.0,5.2150371190435,0.00501,-5.296319363885364,6.7,False,176.0,235.77777777777777,235.77777777777777,0.41888888888888887,0.8125
en-universal-test.conllu 2414,6,35,NUM,2.0,1.46239799789896,8.58e-05,-9.363491551470357,4.93,False,456.71875,268.85185185185185,352.9259259259259,0.5548148148148149,0.375
en-universal-test.conllu 2414,7,1/2,NUM/NUM,3.0,,0.0005,-7.600902459542082,5.7,False,536.6875,265.92857142857144,300.7142857142857,0.43714285714285717,0.25
en-universal-test.conllu 2414,8,to,to,2.0,6.06317229855216,0.0269,-3.6156289923743437,7.43,False,129.5,200.21052631578948,203.05263157894737,0.358421052631579,0.625
en-universal-test.conllu 2414,9,yield,yield,5.0,2.31597034545692,1.45e-05,-11.141361908537746,4.16,False,435.34375,237.03225806451613,274.5806451612903,0.742258064516129,0.15625
en-universal-test.conllu 2414,10,10.72%.,NUM%,5.0,1.46239799789896,2.15e-08,-17.655212901812796,1.33,True,669.65625,375.43333333333334,500.1333333333333,0.8763333333333333,0.0625
en-universal-test.conllu 267,0,Kaufman,kaufman,7.0,,1.91e-06,-13.168407315905736,3.28,False,505.28125,176.5625,322.375,0.2528125,0.0
en-universal-test.conllu 267,1,&,&,1.0,,0.0,-inf,0.0,False,115.84375,180.13333333333333,180.13333333333333,0.29133333333333333,0.65625
en-universal-test.conllu 267,2,"Broad,",broad,5.0,2.87621784059164,3.39e-05,-10.29209554357787,4.53,True,335.6875,201.03225806451613,229.1290322580645,0.8090322580645161,0.0625
en-universal-test.conllu 267,3,a,a,1.0,6.01752581716572,0.0229,-3.776618368421943,7.36,False,69.5625,167.3,167.3,0.271,0.84375
en-universal-test.conllu 267,4,home,home,4.0,4.596509128342,0.000646,-7.344711054181673,5.81,False,355.59375,203.36666666666667,231.73333333333332,0.9146666666666667,0.09375
en-universal-test.conllu 267,5,building,building,8.0,3.7057782128286,0.000195,-8.542510999400527,5.29,False,336.3125,209.3,228.16666666666666,1.2436666666666667,0.15625
en-universal-test.conllu 267,6,"company,",company,7.0,3.87552426394931,0.000398,-7.829058552679836,5.6,True,253.34375,186.88888888888889,237.14814814814815,1.1648148148148147,0.21875
en-universal-test.conllu 267,7,declined,declined,8.0,1.90848501887865,1.62e-05,-11.030499315725935,4.21,False,382.9375,212.5483870967742,255.48387096774192,1.3219354838709678,0.15625
en-universal-test.conllu 267,8,to,to,2.0,6.06317229855216,0.0269,-3.6156289923743437,7.43,False,68.34375,198.0,198.0,0.386,0.84375
en-universal-test.conllu 267,9,identify,identify,8.0,2.91698004732038,3.63e-05,-10.223692816693468,4.56,False,505.65625,244.9375,293.3125,1.0115625,0.0625
en-universal-test.conllu 267,10,the,the,3.0,6.1766436197553,0.0537,-2.9243422774673182,7.73,False,106.5625,181.78571428571428,193.64285714285714,0.5135714285714286,0.75
en-universal-test.conllu 267,11,institutional,institutional,13.0,1.25527250510331,1e-05,-11.512925464970229,4.0,False,948.75,265.53125,422.875,1.2396875,0.0
en-universal-test.conllu 267,12,investors.,investors,9.0,2.22010808804005,2.19e-05,-10.729023921141819,4.34,True,399.5,250.96666666666667,281.96666666666664,1.094,0.0625
en-universal-test.conllu 278,0,The,the,3.0,6.1766436197553,0.0537,-2.9243422774673182,7.73,False,202.3125,181.1290322580645,190.3548387096774,0.3419354838709677,0.03125
en-universal-test.conllu 278,1,company,company,7.0,3.87552426394931,0.000398,-7.829058552679836,5.6,False,282.15625,171.43333333333334,178.43333333333334,1.4196666666666669,0.09375
en-universal-test.conllu 278,2,outpaced,outpaced,8.0,0.301029995663981,2.75e-07,-15.10649473927984,2.44,False,480.78125,232.19354838709677,288.96774193548384,1.286451612903226,0.09375
en-universal-test.conllu 278,3,much,much,4.0,4.69580552538879,0.001,-6.907755278982137,6.0,False,247.40625,224.73076923076923,243.03846153846155,0.9030769230769231,0.28125
en-universal-test.conllu 278,4,of,of,2.0,5.77117577156368,0.0251,-3.684887432844399,7.4,False,89.28125,197.28571428571428,197.28571428571428,0.23785714285714285,0.6875
en-universal-test.conllu 278,5,the,the,3.0,6.1766436197553,0.0537,-2.9243422774673182,7.73,False,154.375,172.58823529411765,172.58823529411765,0.5752941176470587,0.53125
en-universal-test.conllu 278,6,chemical,chemical,8.0,2.76342799356294,3.72e-05,-10.199201796685173,4.57,False,354.375,214.74193548387098,248.4516129032258,1.2296774193548385,0.09375
en-universal-test.conllu 278,7,industry,industry,8.0,2.77597433112937,0.000155,-8.772085441045027,5.19,False,459.65625,201.90322580645162,344.96774193548384,1.3161290322580643,0.125
en-universal-test.conllu 278,8,as,as,2.0,5.05334355121762,0.00589,-5.134499281318642,6.77,False,107.03125,261.72727272727275,261.72727272727275,0.42636363636363633,0.84375
en-universal-test.conllu 278,9,annual,annual,6.0,2.56584781867352,8.71e-05,-9.348453674105818,4.94,False,444.90625,263.64285714285717,375.35714285714283,1.2592857142857141,0.15625
en-universal-test.conllu 278,10,profit,profit,6.0,2.7481880270062,5.01e-05,-9.901489549873455,4.7,False,284.21875,234.29166666666666,251.41666666666666,1.02375,0.4375
en-universal-test.conllu 278,11,grew,grew,4.0,3.17435059747938,4.9e-05,-9.923690259853647,4.69,False,249.40625,219.69565217391303,241.95652173913044,0.6691304347826087,0.34375
en-universal-test.conllu 278,12,fivefold,fivefold,8.0,0.301029995663981,2.09e-07,-15.3809315849816,2.32,False,425.75,263.7741935483871,334.1290322580645,1.1264516129032258,0.0625
en-universal-test.conllu 278,13,in,in,2.0,5.69761724386273,0.0186,-3.9845936982629815,7.27,False,115.75,312.72727272727275,312.72727272727275,0.2890909090909091,0.65625
en-universal-test.conllu 278,14,two,two,3.0,4.73547913286875,0.00126,-6.676643558018751,6.1,False,159.46875,214.68421052631578,214.68421052631578,0.6757894736842105,0.5
en-universal-test.conllu 278,15,years.,years,5.0,4.46245789645528,0.000912,-6.999870567889943,5.96,True,73.0,192.66666666666666,227.44444444444446,0.4211111111111111,0.71875
en-universal-test.conllu 288,0,Now,now,3.0,5.21307659793577,0.00151,-6.495645628155304,6.18,False,211.4375,184.5,198.53333333333333,0.254,0.0625
en-universal-test.conllu 288,1,we're,we're,5.0,,0.000251,-8.29005761883249,5.4,True,293.3125,207.1851851851852,219.2962962962963,0.8777777777777778,0.34375
en-universal-test.conllu 288,2,at,at,2.0,5.2150371190435,0.00501,-5.296319363885364,6.7,False,139.75,203.05555555555554,203.05555555555554,0.3244444444444444,0.5625
en-universal-test.conllu 288,3,the,the,3.0,6.1766436197553,0.0537,-2.9243422774673182,7.73,False,129.375,172.72222222222223,172.72222222222223,0.6061111111111112,0.53125
en-universal-test.conllu 288,4,bottom,bottom,6.0,3.40602894496361,6.92e-05,-9.57850969534065,4.84,False,234.90625,196.27586206896552,199.0,1.0686206896551724,0.125
en-universal-test.conllu 288,5,of,of,2.0,5.77117577156368,0.0251,-3.684887432844399,7.4,False,93.5625,162.76923076923077,162.76923076923077,0.4392307692307692,0.75
en-universal-test.conllu 288,6,the,the,3.0,6.1766436197553,0.0537,-2.9243422774673182,7.73,False,219.375,225.72727272727272,259.04545454545456,0.4327272727272727,0.3125
en-universal-test.conllu 288,7,heap.,heap,4.0,2.39794000867204,3.89e-06,-12.457101400333919,3.59,True,146.1875,206.78571428571428,319.64285714285717,0.3964285714285714,0.5625
en-universal-test.conllu 378,0,"Japan,",japan,5.0,2.89872518158949,7.76e-05,-9.463943130775101,4.89,True,288.28125,192.86666666666667,294.56666666666666,0.28933333333333333,0.0625
en-universal-test.conllu 378,1,"however,",however,7.0,3.36172783601759,0.00038,-7.875339305243843,5.58,True,297.03125,193.0,235.0,1.2087096774193549,0.03125
en-universal-test.conllu 378,2,has,has,3.0,4.76216070208618,0.00234,-6.057604349612527,6.37,False,93.8125,154.9375,163.125,0.739375,0.625
en-universal-test.conllu 378,3,agreed,agreed,6.0,3.26316246496222,6.92e-05,-9.57850969534065,4.84,False,375.78125,379.39285714285717,399.57142857142856,0.785,0.15625
en-universal-test.conllu 378,4,to,to,2.0,6.06317229855216,0.0269,-3.6156289923743437,7.43,False,65.53125,174.0909090909091,174.0909090909091,0.33818181818181814,0.6875
en-universal-test.conllu 378,5,cut,cut,3.0,4.06889055425794,0.000174,-8.656455258749745,5.24,False,142.09375,196.0,201.25,0.617,0.40625
en-universal-test.conllu 378,6,its,its,3.0,3.94240494085611,0.00138,-6.5856717798130235,6.14,False,115.625,188.625,205.6875,0.465,0.625
en-universal-test.conllu 378,7,quota,quota,5.0,1.98227123303957,3.39e-06,-12.594680636571915,3.53,False,163.875,210.34782608695653,210.34782608695653,0.6517391304347826,0.375
en-universal-test.conllu 378,8,to,to,2.0,6.06317229855216,0.0269,-3.6156289923743437,7.43,False,116.65625,187.26666666666668,187.26666666666668,0.34600000000000003,0.75
en-universal-test.conllu 378,9,about,about,5.0,5.26765739705392,0.00251,-5.987472525838444,6.4,False,531.09375,224.6451612903226,312.4516129032258,0.9025806451612903,0.15625
en-universal-test.conllu 378,10,5%,NUM%,2.0,1.46239799789896,0.000562,-7.484008708070583,5.75,False,217.5,197.36363636363637,205.63636363636363,0.6095454545454545,0.40625
en-universal-test.conllu 378,11,from,from,4.0,5.01700410695563,0.00427,-5.456141451741604,6.63,False,392.59375,321.7307692307692,326.65384615384613,0.7038461538461539,0.40625
en-universal-test.conllu 378,12,5.9%,NUM%,3.0,1.46239799789896,1.33e-06,-13.530331615730612,3.12,True,371.9375,251.24137931034483,303.6551724137931,0.6355172413793103,0.09375
en-universal-test.conllu 378,13,previously.,previously,10.0,2.96567197122011,6.76e-05,-9.601902574915355,4.83,True,259.65625,222.0,310.7083333333333,0.9458333333333333,0.25
en-universal-test.conllu 380,0,The,the,3.0,6.1766436197553,0.0537,-2.9243422774673182,7.73,False,229.1875,192.73333333333332,192.73333333333332,0.3,0.0625
en-universal-test.conllu 380,1,balance,balance,7.0,2.88366143515362,5.75e-05,-9.76372561016097,4.76,False,379.6875,180.06896551724137,210.9655172413793,1.0444827586206897,0.1875
en-universal-test.conllu 380,2,is,is,2.0,5.662440491974,0.0117,-4.448166437178426,7.07,False,147.65625,342.6666666666667,342.6666666666667,0.26,0.625
en-universal-test.conllu 380,3,supplied,supplied,8.0,2.0899051114394,1.74e-05,-10.959040351743791,4.24,False,467.5625,226.15625,269.0625,0.8909374999999999,0.0625
en-universal-test.conllu 380,4,by,by,2.0,4.83483381813589,0.00457,-5.3882420740760235,6.66,False,135.65625,213.41176470588235,213.41176470588235,0.5511764705882353,0.53125
en-universal-test.conllu 380,5,a,a,1.0,6.01752581716572,0.0229,-3.776618368421943,7.36,False,52.4375,239.71428571428572,239.71428571428572,0.2942857142857143,0.90625
en-universal-test.conllu 380,6,host,host,4.0,2.88479536394898,5.89e-05,-9.739669467306733,4.77,False,261.9375,204.92592592592592,212.07407407407408,0.6359259259259259,0.375
en-universal-test.conllu 380,7,of,of,2.0,5.77117577156368,0.0251,-3.684887432844399,7.4,False,92.09375,219.77777777777777,219.77777777777777,0.37777777777777777,0.78125
en-universal-test.conllu 380,8,smaller,smaller,7.0,2.83314711191279,6.31e-05,-9.670789788417107,4.8,False,347.40625,225.4516129032258,243.0,1.0809677419354837,0.125
en-universal-test.conllu 380,9,"exporters,",exporters,9.0,,2e-06,-13.122363377404328,3.3,True,434.1875,226.1290322580645,275.0,1.0809677419354837,0.0625
en-universal-test.conllu 380,10,such,such,4.0,4.17181418105115,0.000692,-7.275924602346604,5.84,False,143.0,197.72222222222223,208.5,0.991111111111111,0.65625
en-universal-test.conllu 380,11,as,as,2.0,5.05334355121762,0.00589,-5.134499281318642,6.77,False,85.40625,181.07692307692307,181.07692307692307,0.2715384615384615,0.71875
en-universal-test.conllu 380,12,Australia,australia,9.0,2.63447727016073,0.000115,-9.070578429601024,5.06,False,396.28125,222.74193548387098,269.2903225806452,1.0848387096774195,0.0625
en-universal-test.conllu 380,13,and,and,3.0,5.8342814273373,0.0257,-3.661264287080963,7.41,False,70.03125,156.84615384615384,156.84615384615384,0.5853846153846154,0.75
en-universal-test.conllu 380,14,Venezuela.,venezuela,9.0,1.79934054945358,8.51e-06,-11.674268615378992,3.93,True,408.875,239.53333333333333,336.56666666666666,1.2293333333333334,0.0625
en-universal-test.conllu 424,1,shelf,shelf,5.0,2.55144999797288,1.05e-05,-11.464135300800796,4.02,False,581.5625,243.13793103448276,337.2758620689655,0.6779310344827586,0.25
en-universal-test.conllu 424,2,space,space,5.0,3.52762990087134,0.00017,-8.679712120914012,5.23,False,431.53125,200.19354838709677,223.80645161290323,0.7458064516129033,0.28125
en-universal-test.conllu 424,3,was,was,3.0,5.45998320887664,0.00661,-5.019171625118542,6.82,False,236.3125,195.77777777777777,203.33333333333334,0.6466666666666667,0.40625
en-universal-test.conllu 424,4,"cheap,",cheap,5.0,3.26693691115917,5.13e-05,-9.877819805787551,4.71,True,342.40625,214.63333333333333,225.6,0.9333333333333333,0.15625
en-universal-test.conllu 424,5,bigger,bigger,6.0,3.44185217577329,5.5e-05,-9.808177372731803,4.74,False,375.0625,205.1,248.26666666666668,0.847,0.15625
en-universal-test.conllu 424,6,was,was,3.0,5.45998320887664,0.00661,-5.019171625118542,6.82,False,266.375,218.9090909090909,218.9090909090909,0.7163636363636363,0.59375
en-universal-test.conllu 424,7,"better,""",better,6.0,4.60740140330202,0.000575,-7.461140517166924,5.76,True,274.625,209.76923076923077,245.57692307692307,0.5869230769230769,0.25
en-universal-test.conllu 424,8,says,says,4.0,4.21370365368018,0.000309,-8.082169281066529,5.49,False,91.5,214.5,224.66666666666666,0.9225,0.6875
en-universal-test.conllu 424,9,Hugh,hugh,4.0,2.50105926221775,1.02e-05,-11.493122837674049,4.01,False,300.0,201.23076923076923,214.03846153846155,1.0084615384615385,0.28125
en-universal-test.conllu 424,10,"Zurkuhlen,",zurkuhlen,9.0,,0.0,-inf,0.0,True,467.875,212.06451612903226,293.03225806451616,1.3961290322580646,0.15625
en-universal-test.conllu 424,11,an,an,2.0,4.97805263012357,0.00339,-5.686925357589778,6.53,False,26.40625,140.83333333333334,140.83333333333334,0.505,0.84375
en-universal-test.conllu 424,12,analyst,analyst,7.0,2.25042000230889,1.07e-05,-11.445266816496414,4.03,False,318.21875,216.55555555555554,282.25925925925924,1.2214814814814816,0.25
en-universal-test.conllu 424,13,at,at,2.0,5.2150371190435,0.00501,-5.296319363885364,6.7,False,60.34375,227.5,227.5,0.37125,0.84375
en-universal-test.conllu 424,14,Salomon,salomon,7.0,0.954242509439325,8.13e-07,-14.0225347273986,2.91,False,476.875,221.03333333333333,379.2,1.021,0.0625
en-universal-test.conllu 424,15,Bros.,bros,4.0,1.75587485567249,1.2e-05,-11.330603908176274,4.08,True,69.75,182.8,200.9,0.721,0.6875
en-universal-test.conllu 428,0,Competition,competition,11.0,3.02816441942447,8.13e-05,-9.417364541410508,4.91,False,655.1875,204.9375,489.71875,0.249375,0.0
en-universal-test.conllu 428,1,is,is,2.0,5.662440491974,0.0117,-4.448166437178426,7.07,False,35.625,162.85714285714286,162.85714285714286,0.3757142857142857,0.9375
en-universal-test.conllu 428,2,bound,bound,5.0,2.97358962342726,2.88e-05,-10.455135170822373,4.46,False,326.75,222.76666666666668,264.43333333333334,0.5573333333333333,0.0625
en-universal-test.conllu 428,3,to,to,2.0,6.06317229855216,0.0269,-3.6156289923743437,7.43,False,94.65625,218.91666666666666,218.91666666666666,0.47500000000000003,0.71875
en-universal-test.conllu 428,4,get,get,3.0,5.36879435016141,0.00191,-6.260652036923599,6.28,False,154.75,210.10526315789474,213.6315789473684,0.48736842105263156,0.46875
en-universal-test.conllu 428,5,tougher,tougher,7.0,2.44247976906445,4.57e-06,-12.29599735305816,3.66,False,363.40625,209.4,269.43333333333334,0.9036666666666666,0.15625
en-universal-test.conllu 428,6,if,if,2.0,5.2567441972168,0.00295,-5.825950108630408,6.47,False,87.5625,179.07142857142858,179.07142857142858,0.3535714285714286,0.6875
en-universal-test.conllu 428,7,Kao,kao,3.0,,4.47e-07,-14.620707242332843,2.65,False,397.625,339.67857142857144,368.64285714285717,0.52,0.25
en-universal-test.conllu 428,8,introduces,introduces,10.0,1.50514997831991,6.31e-06,-11.973374881411152,3.8,False,473.53125,249.8709677419355,320.83870967741933,1.195483870967742,0.0625
en-universal-test.conllu 428,9,a,a,1.0,6.01752581716572,0.0229,-3.776618368421943,7.36,False,38.21875,200.2,200.2,0.22799999999999998,0.875
en-universal-test.conllu 428,10,product,product,7.0,2.8767949762007,8.91e-05,-9.32575122348751,4.95,False,368.5,247.75862068965517,315.17241379310343,0.9982758620689655,0.1875
en-universal-test.conllu 428,11,like,like,4.0,5.30951945079936,0.00257,-5.9638493800750085,6.41,False,240.25,210.91666666666666,216.375,0.6458333333333334,0.46875
en-universal-test.conllu 428,12,Attack,attack,6.0,3.58591171031943,0.000123,-9.003326202591856,5.09,False,428.28125,255.09677419354838,280.83870967741933,0.863225806451613,0.03125
en-universal-test.conllu 428,13,in,in,2.0,5.69761724386273,0.0186,-3.9845936982629815,7.27,False,114.21875,248.6153846153846,275.61538461538464,0.4338461538461539,0.75
en-universal-test.conllu 428,14,the,the,3.0,6.1766436197553,0.0537,-2.9243422774673182,7.73,False,258.25,210.69230769230768,230.15384615384616,0.43153846153846154,0.25
en-universal-test.conllu 428,15,U.S.,us,2.0,4.93691065900963,0.000204,-8.497390564120058,5.31,True,125.65625,210.6875,210.6875,0.291875,0.5
en-universal-test.conllu 431,0,It,it,2.0,5.98394771743588,0.00891,-4.720581037499419,6.95,False,198.71875,190.6,196.9,0.2733333333333333,0.09375
en-universal-test.conllu 431,1,also,also,4.0,4.02238712568644,0.00155,-6.469500348050982,6.19,False,346.625,232.16,311.08,0.7604000000000001,0.59375
en-universal-test.conllu 431,2,has,has,3.0,4.76216070208618,0.00234,-6.057604349612527,6.37,False,278.59375,198.77272727272728,218.5909090909091,0.49954545454545457,0.5625
en-universal-test.conllu 431,3,a,a,1.0,6.01752581716572,0.0229,-3.776618368421943,7.36,False,95.6875,174.41666666666666,174.41666666666666,0.2325,0.71875
en-universal-test.conllu 431,4,product-testing,product-testing,15.0,,3.07e-05,-10.391247903371122,4.49,False,805.0625,224.5,422.4375,1.22,0.0
en-universal-test.conllu 431,5,facility,facility,8.0,2.85973856619715,3.98e-05,-10.131643645673883,4.6,False,420.28125,233.96875,247.875,1.014375,0.03125
en-universal-test.conllu 431,6,in,in,2.0,5.69761724386273,0.0186,-3.9845936982629815,7.27,False,99.21875,219.66666666666666,219.66666666666666,0.3516666666666666,0.8125
en-universal-test.conllu 431,7,California.,california,10.0,3.29512708525219,0.0001,-9.210340371976182,5.0,True,221.9375,186.2962962962963,214.14814814814815,0.8833333333333334,0.15625
en-universal-test.conllu 465,0,At,at,2.0,5.2150371190435,0.00501,-5.296319363885364,6.7,False,265.59375,200.9,204.83333333333334,0.242,0.0625
en-universal-test.conllu 465,1,one,one,3.0,5.19502742193737,0.00295,-5.825950108630408,6.47,False,296.5625,210.52380952380952,245.76190476190476,0.7542857142857142,0.59375
en-universal-test.conllu 465,2,of,of,2.0,5.77117577156368,0.0251,-3.684887432844399,7.4,False,128.5,171.1875,192.3125,0.27,0.625
en-universal-test.conllu 465,3,her,her,3.0,5.16025238056781,0.002,-6.214608098422191,6.3,False,180.34375,200.04761904761904,209.76190476190476,0.430952380952381,0.59375
en-universal-test.conllu 465,4,news,news,4.0,3.92427928606188,0.000275,-8.198739460297702,5.44,False,255.65625,202.41666666666666,223.16666666666666,0.71875,0.375
en-universal-test.conllu 465,5,"conferences,",conferences,11.0,1.78532983501077,1.07e-05,-11.445266816496414,4.03,True,472.96875,216.72413793103448,240.3448275862069,1.0872413793103448,0.09375
en-universal-test.conllu 465,6,Mrs.,mrs,3.0,4.20027579911185,7.76e-05,-9.463943130775101,4.89,True,190.09375,176.77777777777777,206.11111111111111,1.0016666666666667,0.625
en-universal-test.conllu 465,7,Hills,hills,5.0,3.01199311465926,2.88e-05,-10.455135170822373,4.46,False,323.1875,226.03846153846155,264.84615384615387,0.6034615384615385,0.34375
en-universal-test.conllu 465,8,"said,",said,4.0,4.75229435028586,0.00102,-6.887952651685957,6.01,True,202.5,222.8181818181818,233.3181818181818,0.8004545454545454,0.375
en-universal-test.conllu 465,10,believe,believe,7.0,4.50355917916532,0.000324,-8.034767042171945,5.51,False,257.71875,209.28,234.8,1.4280000000000002,0.25
en-universal-test.conllu 465,11,we,we,2.0,5.66238757947146,0.00347,-5.663600685023369,6.54,False,103.25,201.0,208.33333333333334,0.4953333333333333,0.75
en-universal-test.conllu 465,12,can,can,3.0,5.42752018916411,0.00288,-5.8499649848342825,6.46,False,151.21875,249.0,249.0,0.6094117647058824,0.5625
en-universal-test.conllu 465,13,do,do,2.0,5.49542777003036,0.00224,-6.101279413115189,6.35,False,93.375,175.53333333333333,175.53333333333333,0.42733333333333334,0.625
